"exp_coef","exp_coef_2","lower_95","upper_95","drug","p_value","se","adjusted_pval"
1.04599121604811,0.956030972973296,0.61987192892173,1.76503818450531,"Lidocaine Hydrochloride",0.866236133893596,0.266947434040084,0.985640044326814
0.857987227182643,1.16551851626473,0.143167445568402,5.14182591640116,"Tenofovir Alafenamide",0.86685415663176,0.913575113370305,0.985640044326814
0.96009111687364,1.04156780791423,0.584013072576134,1.57834643774949,"Vit C",0.872426540527589,0.25362957185089,0.99036042141324
1.13518746604573,0.880911770003386,0.237225835228836,5.43216796696801,"Oxazepam",0.873871088944707,0.798759833478757,0.990387234137335
0.883822020212701,1.13144951939457,0.157166296719156,4.97015823188032,"APAP",0.888531184912911,0.881113766293779,0.992239336992224
0.883822020212701,1.13144951939457,0.157166296719156,4.97015823188032,"APAP",0.888531184912911,0.881113766293779,0.992239336992224
0.926696452307476,1.07910200531145,0.302377006516122,2.84005164484448,"Benztropine Mesylate",0.894011913387542,0.571414303706844,0.992239336992224
1.17186061982218,0.853343804787758,0.143420330437787,9.57505332820104,"Bictegravir",0.882360809344511,1.07173823709459,0.992239336992224
0.972762493925439,1.02800016061952,0.681957551647403,1.38757444257659,"Cefuroxime Axetil",0.878878687516147,0.181213809838272,0.992239336992224
0.895919146805023,1.11617214964782,0.188076803919245,4.26778369732658,"Hyaluronate Sodium",0.890244424075018,0.796443083845602,0.992239336992224
0.946705578572677,1.0562946101022,0.450693930843458,1.9886033318073,"Linezolid",0.885005915475573,0.378680265598869,0.992239336992224
0.911308920802054,1.0973227378482,0.251879272605976,3.29715081571067,"Macitentan",0.887432565442787,0.656099833943489,0.992239336992224
1.0487004472806,0.953561145695236,0.527255886892309,2.0858422930253,"Medroxyprogesterone Acetate",0.892185490672555,0.350833499084754,0.992239336992224
0.95908914769354,1.04265594330292,0.552384729375649,1.66523791174172,"Nitrofurantoin, Macrocrystals",0.882038486128669,0.281504791372532,0.992239336992224
0.957626987581543,1.04424793052822,0.510280756518913,1.79714683657782,"Rabeprazole Sodium",0.892764708360401,0.321177972711229,0.992239336992224
1.05232102271156,0.950280359716903,0.497308489206973,2.22674568979623,"K Cl",0.893913289451613,0.382426907411754,0.992239336992224
1.16043410695587,0.861746474018477,0.130356765061928,10.330168257449,"Phenyleph HCl",0.893883484284577,1.11546662246406,0.992239336992224
1.15845908846382,0.86321563701145,0.129008880660446,10.4025975016144,"Isometheptene Mucate",0.895504224970791,1.11990057062816,0.992315492535201
1.11022233536862,0.900720484665781,0.213116527994898,5.78366044880791,"Trypsin",0.901183192196426,0.842095310677716,0.99702330946176
0.956319852419143,1.04567524920701,0.456167487875298,2.00485059641291,"Bicalutamide",0.905864121321981,0.377676526989282,0.998934081666849
0.897603954127177,1.11407708867815,0.145946030597099,5.52048490231951,"Fluvastatin Sodium",0.907209861829434,0.926798683232833,0.998934081666849
1.04099774436778,0.960616874926389,0.531391531918421,2.03931797683441,"Pitavastatin",0.906770933121168,0.343085796138676,0.998934081666849
1.17522497805878,0.850900907204834,0.0729879886695513,18.9230279423969,"Thioridazine Hydrochloride",0.909335318492149,1.4178423746666,0.999274231043611
0.948152290588231,1.05468289211178,0.37517589444162,2.39619010567215,"Na Bicarb",0.910386135886216,0.473029184669851,0.999274231043611
24530930.4968739,4.07648621452593e-08,0,Inf,"AHF Human",0.999728589761264,50021.5501824772,0.999728589761264
24530930.4968739,4.07648621452593e-08,0,Inf,"AHF Human",0.999728589761264,50021.5501824772,0.999728589761264
1.9072868109272e-10,5243049940.21254,0,Inf,"Acitretin",0.99936266427668,28017.8702259867,0.999728589761264
235826047.113606,4.24041369577069e-09,0,Inf,"Alectinib",0.999563956929321,35276.5622346636,0.999728589761264
0.941936119173508,1.06164311957528,0.250057250196925,3.54816207850372,"Alirocumab",0.929558467969912,0.676669355286131,0.999728589761264
1.01499231432526,0.985229135123819,0.293682786164612,3.50789847642588,"Ambrisentan",0.98123657719513,0.632734123134858,0.999728589761264
1.06966185787889,0.934874879041653,0.10587634328548,10.8067246629006,"Ampicillin Sodium",0.954490795675198,1.18003495713306,0.999728589761264
1.01150064148829,0.988630119431884,0.538670716603944,1.89936730584055,"Bethanechol Chloride",0.971625155495389,0.32147826538656,0.999728589761264
4.48801554996163e-09,222815627.278419,0,Inf,"Brompheniramine Mal",0.998840072641096,13222.2211825128,0.999728589761264
0.993474272887854,1.00656859195073,0.400943587714514,2.46167082136458,"Budesonide, Micronized",0.988716840177103,0.462961276323088,0.999728589761264
0.94001053347658,1.06381786627598,0.159506792395271,5.53970015808004,"Buprenorphine Hydrochloride",0.945501612018533,0.905018963690409,0.999728589761264
0.992639289062021,1.00741529276454,0.612678511659849,1.60823782691533,"Calcium Acetate",0.976059985890928,0.246191767083732,0.999728589761264
0.916325769162938,1.09131493804163,0.185240794657367,4.5327645931617,"Castor Oil",0.914686934169177,0.815686097176376,0.999728589761264
0.98439422455644,1.01585317655698,0.431838703223546,2.24396743994122,"Cefadroxil",0.970155141692007,0.420402778660823,0.999728589761264
3.28482851675217e-09,304429894.863656,0,Inf,"Cefixime",0.998757530529144,12544.2373360302,0.999728589761264
2778473231.01837,3.59909891819788e-10,0,Inf,"Clemastine Fumarate",0.999287356448726,24346.1559649115,0.999728589761264
520310990.486267,1.92192749775558e-09,0,Inf,"Conjugated Estrogens Synthetic A",0.9993131407522,23314.0794726737,0.999728589761264
243129198.577413,4.11303951089033e-09,0,Inf,"Crofelemer",0.999545178760761,33873.6044738028,0.999728589761264
1.71213654612498e-09,584065565.484988,0,Inf,"Daptomycin",0.999409707450223,27284.295442883,0.999728589761264
2.18772173098445e-09,457096524.588623,0,Inf,"Deutetrabenazine",0.999357699311877,24770.5474604991,0.999728589761264
1.07141689278237,0.933343506842695,0.137986962686627,8.31914940215346,"Diflunisal",0.94740500553403,1.04572229852063,0.999728589761264
0.967246342340593,1.03386278781902,0.0946520413143196,9.88426106590178,"Droxidopa",0.977596276056783,1.18586146786572,0.999728589761264
70570733.5043438,1.41701800497574e-08,0,Inf,"Efavirenz",0.999478313939034,27640.1277112104,0.999728589761264
1.09187650954736,0.915854486524811,0.0909595527413595,13.1068620740835,"Erythromycin Ethylsuccinate",0.944734975331465,1.2680019381374,0.999728589761264
1.04912074317887,0.953179132622966,0.380320752807468,2.89401597373621,"Everolimus",0.926202175388531,0.517709881348117,0.999728589761264
1.0694605133064,0.935050885523905,0.247801679950799,4.61556915089792,"Exemestane",0.928279178833284,0.746075371810912,0.999728589761264
1.01577917310833,0.984465941489975,0.462092065461524,2.23290423195235,"Ferrous Sulfate",0.968923880881795,0.401868153856396,0.999728589761264
4.80236008972981e-09,208230949.224023,0,Inf,"Filgrastim-sndz",0.999247502479083,20309.4422716906,0.999728589761264
459573543.925819,2.17593030150886e-09,0,Inf,"Glatiramer Acetate",0.998851138497279,13852.3642293284,0.999728589761264
0.983993168347399,1.01626721827702,0.18812039262224,5.14693033465359,"Isavuconazonium Sulfate",0.984749295863815,0.844166945507103,0.999728589761264
4.83328279289769e-09,206898715.189903,0,Inf,"Ivermectin",0.999061255955595,16274.5986332417,0.999728589761264
0.9671154801463,1.03400268171566,0.449415307781862,2.08117599855453,"Lacosamide",0.931852107853234,0.391012535703596,0.999728589761264
0.99370078447631,1.006339147178,0.740461450627545,1.33354848956954,"Lactulose",0.966416157968242,0.150085699648696,0.999728589761264
0.974607017625774,1.02605458601774,0.157002576818199,6.04995700105799,"Leucovorin Calcium",0.977972085854246,0.931533501245691,0.999728589761264
3.49009735289008e-09,286524958.729854,0,Inf,"Lorcaserin Hydrochloride",0.998771628757432,12648.8374443831,0.999728589761264
1.36472037457691e-09,732750839.387166,0,Inf,"Meperidine Hydrochloride",0.999015716579961,16546.7258210886,0.999728589761264
209120502.248606,4.78193189690786e-09,0,Inf,"Methazolamide",0.999537234905552,33032.3263765048,0.999728589761264
78504204.1647921,1.27381712946335e-08,0,Inf,"Nilotinib Hydrochloride",0.999436660812368,25747.3178641149,0.999728589761264
0.995249832823716,1.00477283895925,0.208706969655892,4.7459949774019,"Omalizumab",0.9952331710715,0.796985351327877,0.999728589761264
3.77473094252146e-11,26491954399.59,0,Inf,"Oxandrolone",0.999609795239415,49075.039407746,0.999728589761264
3079597510.53101,3.2471775827211e-10,0,Inf,"Paliperidone Palmitate",0.999172819327535,21074.2719247142,0.999728589761264
1.79657557116874e-09,556614492.620236,0,Inf,"Phytonadione",0.99943342257019,28358.53521452,0.999728589761264
0.892350277987672,1.12063617244014,0.0662526508893776,12.0189759645126,"Piperacillin Sodium",0.931588653761694,1.32675053564567,0.999728589761264
1.05728193793976,0.945821510909967,0.136717895532811,8.1762895189195,"Piroxicam",0.957436158527978,1.04366052354989,0.999728589761264
1.46857404972444e-08,68093263.6789841,0,Inf,"Pneumococcal 13-Valent Vaccine, Diphtheria Conjug",0.998875926902176,12802.5049812032,0.999728589761264
4.00995255830675e-08,24937950.8974107,0,Inf,"Pneumococcal Vaccine Polyvalent",0.998426083131631,8634.18047993805,0.999728589761264
1.02596802037598,0.974689249703455,0.595370421870943,1.76799239627388,"Prasugrel Hydrochloride",0.926435802422235,0.277662289057436,0.999728589761264
0.916464610458025,1.0911496075121,0.125769070083361,6.67817120429753,"Progesterone, Micronized",0.931398893694806,1.01332270396907,0.999728589761264
1.00203969543887,0.997964456450023,0.665546277752241,1.50866075703455,"Propranolol Hydrochloride",0.99221274075917,0.208771552210272,0.999728589761264
1.32002358376139e-09,757562222.600988,0,Inf,"Riluzole",0.999666786883027,48957.3795990346,0.999728589761264
1.05404204729169,0.948728755716583,0.331888367895491,3.3475250865336,"Sulfacetamide Sodium",0.92886866273087,0.589597033104068,0.999728589761264
1.42517356744608e-09,701668921.485828,0,Inf,"Tafluprost",0.999238876660101,21352.7626129716,0.999728589761264
0.954334158587097,1.04785099747505,0.387314624880659,2.3514570009505,"Temozolomide",0.919082136433615,0.460098522912445,0.999728589761264
4.35594529410191e-09,229571294.514197,0,Inf,"Tobramycin Sulfate",0.999319619045362,22576.5455871653,0.999728589761264
1.03748463460506,0.96386969661548,0.141853936658384,7.58790621111731,"Zafirlukast",0.971084476613526,1.01520055701993,0.999728589761264
1.02484137027652,0.975760765522354,0.359647695686853,2.92035746878458,"Ziprasidone Hydrochloride",0.963368442340341,0.534279302046401,0.999728589761264
24530930.4968739,4.07648621452593e-08,0,Inf,"Von Willebrand Factor Human",0.999728589761264,50021.5501824772,0.999728589761264
1.0088609959242,0.991216831694358,0.54741507796345,1.85928475496819,"Naloxone",0.977437269054992,0.311929153071254,0.999728589761264
0.916325769162938,1.09131493804163,0.185240794657367,4.5327645931617,"Peru Balsam",0.914686934169177,0.815686097176376,0.999728589761264
4.85953145814096e-10,2057811557.78865,0,Inf,"Pentazocine Hydrochloride",0.99924319439386,22608.9223153393,0.999728589761264
0.892350277987672,1.12063617244014,0.0662526508893776,12.0189759645126,"Tazobactam Sodium",0.931588653761694,1.32675053564567,0.999728589761264
1.05669727854607,0.946344823917705,0.315842773739811,3.53533223275999,"Na Sulf",0.928682487485759,0.616163878128121,0.999728589761264
